user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category,streaming_data_gb,social_data_gb,messaging_data_gb,gaming_data_gb,total_data_gb
SUB4699243,2026-04-16,0.25,3.31,0.31,0.53,0,0,18-24,Prepaid_Monthly,5G_Device,4G,Light,0.20837999999999998,0.60172,0.00217,0.07975,0.89722
SUB2189138,2026-03-25,1.16,3.11,0.08,0.47,0,0,18-24,Postpaid_Unlimited,Mid_Range,3G,Light,0.97685,0.43801,0.0013,0.08818000000000001,1.58047
SUB9791690,2026-04-03,7.21,1.79,1.72,0.45,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G+,Heavy,8.39022,0.53235,0.00957,0.04213,8.20807
SUB3742455,2026-04-12,3.2,1.88,1.5,3.03,1,0,18-24,Postpaid_Premium,5G_Device,4G,Heavy,4.336399999999999,0.45687,0.01423,0.16325,5.43844
SUB6327701,2026-04-02,0.57,0.08,0.09,0.03,0,0,45-54,Prepaid_Daily,Basic_Phone,5G,Light,1.19356,0.02182,0.0008900000000000001,0.00592,1.3071
SUB4177993,2026-04-16,6.05,0.94,0.08,3.08,0,0,25-34,Prepaid_Monthly,5G_Device,3G,Moderate,2.9630900000000002,0.12334,0.00136,0.37091,3.60896
SUB2511602,2026-04-02,3.4,1.05,0.37,0.19,0,0,45-54,Postpaid_Premium,5G_Device,3G,Moderate,1.91883,0.08802,0.0028399999999999996,0.01092,2.18158
SUB4916533,2026-04-03,1.08,6.0,0.86,0.42,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate,0.83641,1.5549300000000001,0.0067,0.06128,2.4899899999999997
SUB6320218,2026-03-26,5.64,4.64,0.27,0.42,1,0,18-24,Postpaid_Basic,5G_Device,4G+,Heavy,8.18375,1.35272,0.00458,0.04625,9.77707
SUB9042153,2026-04-11,0.16,1.31,0.08,0.08,1,0,18-24,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.1362,0.23613,0.00054,0.00436,0.37860000000000005
SUB6644807,2026-03-19,0.27,0.77,0.09,0.25,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light,0.23328,0.21525,0.00095,0.04316,0.56941
SUB2962165,2026-04-13,6.42,0.3,0.24,1.94,0,0,18-24,Postpaid_Basic,Mid_Range,4G,Heavy,5.677029999999999,0.08539,0.00244,0.12783,5.89334
SUB4674777,2026-03-29,0.47,0.25,0.18,0.3,0,1,55+,Prepaid_Daily,Premium_Smartphone,5G,Light,1.12715,0.09988,0.0031,0.047380000000000005,1.58001
SUB5965050,2026-04-05,1.59,0.2,0.57,0.99,1,0,25-34,Prepaid_Monthly,5G_Device,3G,Light,0.7521,0.02417,0.0053,0.14415,0.8998700000000001
SUB7814285,2026-03-27,1.04,1.4,0.48,0.05,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light,1.23912,0.23704,0.007730000000000001,0.009210000000000001,1.57636
SUB2002021,2026-03-27,2.71,0.48,3.18,0.41,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate,4.35192,0.11833,0.0599,0.05521,5.05339
SUB3664749,2026-03-30,1.61,5.68,0.92,0.59,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Heavy,4.62645,1.84517,0.00646,0.0428,6.4974300000000005
SUB1942639,2026-04-02,0.42,1.29,0.38,0.48,1,0,35-44,Prepaid_Monthly,Mid_Range,5G,Light,1.03318,0.38412999999999997,0.00424,0.04834,1.51783
SUB6365986,2026-04-07,1.44,2.17,0.19,0.92,0,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate,3.06983,0.602,0.0030600000000000002,0.16544,3.98046
SUB6277420,2026-03-27,2.52,6.0,0.24,0.25,0,1,18-24,Prepaid_Daily,Premium_Smartphone,5G,Heavy,4.41263,1.6015599999999999,0.00292,0.04151,5.721640000000001
SUB3378837,2026-03-19,0.39,2.01,0.02,0.56,1,0,45-54,Postpaid_Basic,Mid_Range,5G,Light,0.70586,0.6889,0.00032,0.03946,1.4369
SUB9789784,2026-03-25,1.06,1.96,2.71,1.33,1,1,25-34,Postpaid_Unlimited,Mid_Range,5G,Moderate,3.6966900000000003,0.73911,0.03254,0.06301,5.09995
SUB2193982,2026-03-20,0.11,1.59,1.39,0.43,1,0,35-44,Prepaid_Monthly,5G_Device,4G+,Light,0.14032,0.48725,0.00844,0.01801,0.86514
SUB5650215,2026-04-02,1.8,0.32,0.23,0.03,1,1,18-24,Prepaid_Daily,Mid_Range,3G,Light,0.59933,0.045399999999999996,0.00269,0.0025800000000000003,0.6292300000000001
SUB5610764,2026-03-29,2.42,2.78,0.13,0.74,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Moderate,2.06325,0.48829,0.0016799999999999999,0.09869,2.80618
SUB5197079,2026-04-15,1.19,2.2,0.96,0.42,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light,1.0595599999999998,0.3396,0.0069299999999999995,0.06595999999999999,1.42927
SUB8069337,2026-04-05,0.67,0.52,0.67,0.54,0,1,35-44,Postpaid_Premium,Premium_Smartphone,3G,Light,0.33076,0.04164,0.00656,0.09909,0.5422899999999999
SUB6787749,2026-04-15,2.02,2.15,0.82,0.27,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,1.84622,0.40469,0.015300000000000001,0.023620000000000002,2.3430999999999997
SUB4787415,2026-03-30,2.2,1.84,0.42,0.47,0,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Moderate,3.47758,0.30878,0.00737,0.0847,3.54777
SUB1974303,2026-04-10,0.33,0.16,0.11,0.11,0,0,55+,Prepaid_Monthly,Mid_Range,5G,Light,0.68108,0.054299999999999994,0.00131,0.013699999999999999,0.83768
SUB6851244,2026-03-23,2.59,0.44,0.07,0.94,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,Heavy,6.037859999999999,0.11555,0.0006,0.16788999999999998,5.9865699999999995
SUB6281592,2026-03-25,0.27,0.65,0.13,0.06,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G,Very_Light,0.29104,0.10344,0.00165,0.00885,0.42438
SUB3133643,2026-03-27,0.21,1.33,0.12,0.14,0,1,25-34,Prepaid_Daily,Mid_Range,4G+,Light,0.30471,0.36323,0.00109,0.0083,0.74214
SUB6276776,2026-04-03,0.33,3.28,1.52,0.62,0,1,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light,0.37732,0.7430800000000001,0.00867,0.12103,1.42708
SUB3514719,2026-03-28,3.2,0.91,3.92,0.02,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,3.2857,0.18766,0.07506,0.0035,3.36183
SUB6831618,2026-03-31,2.97,3.11,2.84,0.01,0,1,35-44,Postpaid_Basic,Premium_Smartphone,4G,Moderate,3.0659,0.52328,0.01499,0.00156,3.43906
SUB7118900,2026-04-03,1.59,1.53,0.41,0.34,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light,1.2721099999999999,0.32391000000000003,0.00329,0.03443,1.60114
SUB2243294,2026-03-20,0.54,0.24,0.04,0.42,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,Light,0.75527,0.060590000000000005,0.00020999999999999998,0.06121,0.98236
SUB1797968,2026-04-07,3.65,6.0,1.43,1.81,0,1,25-34,Postpaid_Premium,Premium_Smartphone,5G,Power_User,10.160860000000001,1.83982,0.02179,0.26679,11.67507
SUB3941478,2026-04-08,0.55,1.32,0.07,0.09,0,0,35-44,Prepaid_Daily,Mid_Range,4G,Light,0.62427,0.33343,0.00049,0.00583,1.06703
SUB3788107,2026-04-16,0.19,1.65,0.74,0.09,0,0,55+,Postpaid_Premium,5G_Device,5G,Light,0.60515,0.47431,0.00574,0.00943,1.21478
SUB3679590,2026-03-30,0.33,0.08,0.03,0.29,0,1,55+,Postpaid_Basic,Basic_Phone,5G,Light,0.7742,0.02172,0.00017999999999999998,0.05171,0.8337100000000001
SUB9167575,2026-03-19,0.12,0.46,0.48,0.05,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Very_Light,0.09772,0.10034,0.00657,0.0048,0.28346
SUB8420105,2026-04-09,1.99,1.29,0.64,0.23,0,0,25-34,Postpaid_Premium,5G_Device,4G,Moderate,3.51016,0.3718,0.009470000000000001,0.01021,3.92288
SUB9075042,2026-03-28,1.64,3.12,0.46,0.0,1,1,45-54,Prepaid_Monthly,5G_Device,4G,Moderate,1.3642999999999998,0.7302000000000001,0.00547,0.0,2.26357
SUB9454364,2026-03-31,0.61,0.48,0.24,0.11,0,0,35-44,Postpaid_Basic,Basic_Phone,4G,Light,0.45480000000000004,0.08734,0.00148,0.019190000000000002,0.63255
SUB5037776,2026-03-22,4.19,1.27,2.02,1.58,1,1,25-34,Postpaid_Basic,Mid_Range,4G+,Heavy,5.8282799999999995,0.40157,0.01265,0.09664,5.93402
SUB8822636,2026-04-11,0.2,0.24,0.06,0.2,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Very_Light,0.15902000000000002,0.04636,0.0007199999999999999,0.02056,0.2486
SUB3202661,2026-03-29,4.6,0.57,0.63,3.06,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Heavy,7.13394,0.10635,0.00752,0.18880000000000002,6.79227
SUB4976808,2026-03-23,0.85,0.78,0.32,0.18,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,Very_Light,0.39875,0.09253,0.005679999999999999,0.00948,0.5002
SUB8770032,2026-03-22,0.13,0.02,0.09,0.0,1,0,45-54,Prepaid_Daily,Basic_Phone,5G,Very_Light,0.21661000000000002,0.00528,0.00053,0.0,0.23840999999999998
SUB2985681,2026-03-20,2.89,0.81,0.87,1.49,0,0,18-24,Postpaid_Basic,5G_Device,4G,Moderate,3.3193699999999997,0.18758000000000002,0.011689999999999999,0.07209,3.97017
SUB1967344,2026-03-20,1.34,0.23,0.35,0.04,0,1,35-44,Postpaid_Basic,Mid_Range,3G,Light,0.5805499999999999,0.022789999999999998,0.00441,0.007,0.65535
SUB2502337,2026-04-13,0.89,2.12,0.06,0.47,0,0,25-34,Prepaid_Monthly,Tablet,5G,Moderate,1.5400399999999999,0.76809,0.00109,0.08496,2.24902
SUB4861774,2026-04-16,3.46,4.8,0.17,0.27,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,Heavy,5.30902,0.81478,0.00099,0.05188,5.88516
SUB8775679,2026-04-15,0.61,1.52,0.94,0.3,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.50957,0.36676,0.01264,0.04391,1.02576
SUB3593157,2026-04-07,0.65,0.52,0.33,0.07,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light,0.71662,0.12523,0.004690000000000001,0.00633,0.97984
SUB8019431,2026-04-01,0.76,5.69,0.13,0.47,0,0,45-54,Prepaid_Monthly,5G_Device,4G,Moderate,0.87012,1.16765,0.00102,0.03663,2.3169299999999997
SUB6369919,2026-03-23,0.81,1.42,0.14,0.01,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.72551,0.29964999999999997,0.00268,0.0011200000000000001,1.08395
SUB8586544,2026-03-19,0.25,3.23,3.25,0.07,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.2476,0.7642599999999999,0.02675,0.01351,1.1304
SUB1078947,2026-04-13,2.06,4.05,0.12,0.9,1,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy,5.0313,0.99634,0.00083,0.15672,6.699520000000001
SUB2147417,2026-03-27,0.37,1.34,0.57,0.04,0,1,35-44,Postpaid_Basic,Mid_Range,4G,Light,0.38768,0.36075,0.0086,0.00244,0.82509
SUB3796175,2026-03-20,0.84,2.01,0.32,1.24,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G+,Light,1.23176,0.64675,0.0028599999999999997,0.10253,1.95775
SUB5597577,2026-03-30,1.4,0.32,0.03,0.01,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light,0.9955,0.08687,0.00033,0.00069,1.1228900000000002
SUB8263776,2026-04-10,0.25,2.74,0.19,0.39,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Light,0.78386,0.71002,0.00182,0.0162,1.4385899999999998
SUB2109970,2026-03-29,0.58,0.11,0.17,0.0,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,Light,1.0431,0.04383,0.0025800000000000003,0.0,1.01143
SUB1442939,2026-03-19,5.96,2.62,0.4,0.05,0,1,18-24,Postpaid_Premium,Premium_Smartphone,4G,Power_User,10.618229999999999,0.49959,0.00784,0.009980000000000001,11.13309
SUB1691757,2026-04-09,8.0,3.12,2.95,0.05,1,0,18-24,Postpaid_Basic,5G_Device,4G+,Heavy,9.071950000000001,1.03942,0.0219,0.00325,9.6829
SUB6396910,2026-04-06,1.31,0.71,0.77,0.11,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Light,1.3464200000000002,0.188,0.0149,0.00965,1.52315
SUB5900318,2026-03-30,0.58,0.9,1.27,0.09,0,1,25-34,Postpaid_Basic,Mid_Range,5G,Light,0.91892,0.32517,0.00701,0.01226,1.2493699999999999
SUB8026206,2026-03-20,2.09,1.84,0.16,0.25,0,0,18-24,Postpaid_Premium,5G_Device,4G,Moderate,4.03059,0.35143,0.0009,0.036289999999999996,4.47046
SUB4112261,2026-04-15,1.85,6.0,1.73,3.53,1,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Moderate,1.8064500000000001,1.2964200000000001,0.02395,0.68103,3.51925
SUB9729430,2026-04-10,0.09,0.43,2.1,0.12,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Very_Light,0.08954000000000001,0.10478,0.0254,0.018609999999999998,0.32074
SUB1605743,2026-03-24,0.19,0.52,0.29,0.0,0,0,25-34,Postpaid_Basic,Basic_Phone,3G,Very_Light,0.08234,0.04482,0.00206,0.0,0.15875
SUB3299820,2026-04-15,0.19,0.25,0.24,0.03,1,0,55+,Postpaid_Basic,Premium_Smartphone,3G,Very_Light,0.05877,0.0232,0.0035600000000000002,0.00265,0.14349
SUB2835932,2026-03-28,0.47,6.0,1.35,0.11,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Moderate,0.85945,2.03629,0.00923,0.01597,2.9043400000000004
SUB9411159,2026-03-31,1.01,2.46,1.07,1.89,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Moderate,2.10604,0.96233,0.0123,0.20438,3.60407
SUB6551252,2026-03-28,2.27,0.53,0.12,1.14,1,0,25-34,Prepaid_Daily,5G_Device,4G,Light,1.66723,0.11736,0.0019199999999999998,0.08345,2.01234
SUB5589058,2026-03-28,5.15,0.74,0.59,0.09,0,1,25-34,Postpaid_Basic,Mid_Range,3G,Moderate,2.5313000000000003,0.08764,0.00869,0.01308,2.50642
SUB3264381,2026-04-03,1.83,2.87,0.0,0.03,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate,2.37479,0.85741,0.0,0.00158,3.3730100000000003
SUB6901179,2026-04-06,0.43,0.44,0.13,0.24,0,0,55+,Postpaid_Unlimited,Mid_Range,4G,Light,0.7317899999999999,0.11611,0.00188,0.04392,1.0241900000000002
SUB2760511,2026-03-30,1.18,0.68,0.13,0.12,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.97161,0.1641,0.00166,0.02096,1.1488800000000001
SUB3042361,2026-03-23,4.91,1.48,0.04,0.02,1,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Heavy,5.18823,0.40582999999999997,0.00057,0.0035800000000000003,5.830640000000001
SUB1414399,2026-04-16,1.8,2.13,0.35,0.05,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G+,Moderate,2.13282,0.42877,0.00609,0.00292,2.41864
SUB7081687,2026-04-07,1.57,0.58,0.37,0.18,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Light,1.2981099999999999,0.09084,0.00623,0.01368,1.45434
SUB5926203,2026-04-11,7.92,4.84,0.08,4.19,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,Power_User,14.54095,1.3186,0.0006,0.29735,16.23318
SUB1556831,2026-04-10,0.28,0.95,0.05,0.02,0,0,35-44,Postpaid_Premium,Basic_Phone,5G,Light,0.88086,0.36989,0.00055,0.0024500000000000004,1.40618
SUB6025764,2026-04-13,2.42,0.53,0.12,0.04,0,0,45-54,Postpaid_Basic,Mid_Range,4G,Power_User,9.056719999999999,1.6828599999999998,0.004889999999999999,0.19379,12.04785
SUB4485001,2026-04-02,3.84,2.57,0.41,0.06,0,0,25-34,Postpaid_Premium,Tablet,5G,Power_User,12.47898,0.68043,0.00647,0.00916,14.48472
SUB2386980,2026-03-31,0.73,2.43,0.96,0.21,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,Light,1.2455399999999999,0.51901,0.012960000000000001,0.02576,1.97103
SUB7395021,2026-03-19,0.15,0.03,0.09,0.01,0,1,55+,Prepaid_Daily,Mid_Range,4G+,Very_Light,0.23416,0.00906,0.00066,0.00117,0.3458
SUB7429611,2026-04-09,0.79,0.69,0.67,0.6,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,Light,1.4643599999999999,0.15464,0.00547,0.08115,1.7443199999999999
SUB2076941,2026-04-11,0.88,2.99,0.32,0.12,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.90171,0.53327,0.00613,0.01671,1.47768
SUB6691276,2026-04-13,2.17,0.8,0.25,0.04,0,0,18-24,Postpaid_Basic,Mid_Range,3G,Light,1.02857,0.09783,0.00367,0.00575,1.24849
SUB4229028,2026-04-03,0.16,0.67,0.03,0.01,0,0,45-54,Prepaid_Daily,Mid_Range,5G,Light,0.39233999999999997,0.18455000000000002,0.00017999999999999998,0.00185,0.63617
SUB6006034,2026-03-31,0.44,0.57,0.57,0.14,0,0,35-44,Prepaid_Daily,Mid_Range,4G+,Light,0.61273,0.17893,0.00861,0.0259,0.90828
SUB9324878,2026-03-19,0.6,2.2,0.25,0.27,1,0,35-44,Postpaid_Premium,Mid_Range,4G+,Light,1.155,0.5246900000000001,0.00391,0.04829,1.89049
SUB9271330,2026-03-28,0.54,1.41,0.39,0.42,0,0,18-24,Postpaid_Premium,5G_Device,5G,Light,1.39086,0.36471,0.0033599999999999997,0.039939999999999996,1.93007
SUB7407054,2026-04-01,1.55,0.43,0.11,0.02,0,0,35-44,Prepaid_Daily,Basic_Phone,5G,Moderate,2.5561700000000003,0.16446,0.00108,0.00217,2.86221
SUB6414229,2026-03-30,0.35,5.5,0.18,0.7,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.30847,0.83284,0.00231,0.12247,1.31474
SUB1044816,2026-03-25,2.19,2.66,0.58,0.3,0,0,18-24,Postpaid_Basic,Mid_Range,4G,Moderate,1.76084,0.78285,0.00675,0.039009999999999996,2.44857
SUB7295425,2026-04-08,1.52,1.29,1.3,0.2,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,3.66758,0.5110899999999999,0.01277,0.01263,4.07735
SUB9589747,2026-03-23,2.44,1.79,0.02,3.19,0,1,25-34,Postpaid_Premium,Mid_Range,5G,Power_User,9.59679,0.69669,0.00017,0.59548,11.22751
SUB7848120,2026-03-25,3.35,0.69,0.0,0.9,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate,4.02517,0.15563,0.0,0.11882,4.14372
SUB8660771,2026-03-29,1.39,3.11,0.3,1.47,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,Moderate,2.1418600000000003,0.75944,0.00529,0.2853,3.16688
SUB8724826,2026-03-21,0.58,2.48,0.32,0.86,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,Light,0.6602,0.7026699999999999,0.00595,0.11159999999999999,1.68695
SUB6712044,2026-04-02,0.2,0.66,0.21,0.3,0,1,45-54,Prepaid_Monthly,Mid_Range,3G,Very_Light,0.06872,0.09245,0.0020499999999999997,0.04503,0.23357
SUB1491234,2026-03-21,0.44,0.18,0.14,0.38,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light,0.49944,0.04441,0.00092,0.07219,0.62249
SUB7910957,2026-04-17,1.58,2.32,0.16,0.01,0,0,35-44,Postpaid_Unlimited,Mid_Range,5G,Heavy,5.9630600000000005,0.92311,0.00213,0.00108,7.07325
SUB7040502,2026-04-03,7.72,5.15,1.48,0.36,0,0,18-24,Postpaid_Basic,5G_Device,5G,Power_User,15.369629999999999,1.6974,0.0216,0.062450000000000006,16.419220000000003
SUB4372021,2026-03-24,1.71,2.75,0.12,0.98,0,1,55+,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,5.320729999999999,1.02301,0.00127,0.04032,6.86487
SUB2726676,2026-04-01,0.92,1.06,1.56,0.55,1,0,25-34,Prepaid_Daily,5G_Device,4G,Light,1.06919,0.25123,0.014199999999999999,0.08268,1.6236
SUB1321243,2026-03-28,0.31,1.92,0.23,0.01,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Light,0.54231,0.42002,0.00357,0.00046,0.97827
SUB8723047,2026-03-28,0.19,0.87,0.12,0.2,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Light,0.219,0.24780000000000002,0.00213,0.01583,0.57613
SUB3578305,2026-04-07,1.41,1.93,0.28,0.19,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,1.25142,0.49915,0.004690000000000001,0.03037,1.7333900000000002
SUB7925877,2026-04-03,0.52,0.33,0.16,0.62,1,1,55+,Postpaid_Premium,Mid_Range,4G,Light,0.7582000000000001,0.06104,0.00152,0.09420999999999999,0.8899199999999999
SUB9516999,2026-03-28,3.95,1.7,0.05,0.56,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Moderate,4.5439799999999995,0.34188,0.00046,0.04372,4.9665
SUB2141452,2026-04-03,1.3,1.48,0.03,0.53,0,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,Moderate,3.0797800000000004,0.5746100000000001,0.00055,0.06583,3.9762199999999996
SUB7984297,2026-04-13,8.0,5.82,1.39,0.38,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Power_User,26.57041,2.0011900000000002,0.0183,0.039450000000000006,26.633490000000002
SUB1069518,2026-03-26,2.29,6.0,0.12,0.26,1,1,35-44,Postpaid_Basic,5G_Device,4G,Moderate,2.03634,0.9623700000000001,0.00148,0.04142,3.43276
SUB6386452,2026-03-22,0.76,0.4,0.08,0.07,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G+,Light,1.35022,0.13873,0.00054,0.0078,1.72111
SUB7555851,2026-03-20,0.15,0.18,0.01,0.02,0,0,35-44,Prepaid_Daily,Basic_Phone,4G+,Very_Light,0.19886,0.037950000000000005,0.00013000000000000002,0.00183,0.28655
SUB4127748,2026-03-30,0.85,1.02,0.08,0.74,0,0,18-24,Prepaid_Monthly,Mid_Range,4G+,Light,1.45268,0.3442,0.00122,0.06416,1.81877
SUB1501590,2026-04-06,0.79,0.51,0.17,0.0,1,1,45-54,Prepaid_Monthly,Mid_Range,4G,Light,0.90304,0.1017,0.00232,0.0,0.99295
SUB8467048,2026-04-13,0.72,0.32,0.75,0.15,0,1,45-54,Prepaid_Monthly,Mid_Range,4G,Light,0.7988999999999999,0.0798,0.00587,0.01093,0.97851
SUB2768967,2026-04-11,1.12,3.38,3.9,1.22,0,0,18-24,Postpaid_Unlimited,5G_Device,5G,Moderate,3.41108,0.85273,0.03407,0.0501,4.47554
SUB5101153,2026-04-09,0.35,0.49,0.26,0.18,0,0,35-44,Prepaid_Monthly,Basic_Phone,5G,Light,0.57855,0.15725,0.00212,0.01453,0.75705
SUB8412620,2026-04-15,1.03,3.27,0.19,1.08,0,1,25-34,Postpaid_Unlimited,Mid_Range,3G,Light,0.52744,0.32483,0.0028599999999999997,0.12423999999999999,1.0897999999999999
SUB7576651,2026-04-01,0.11,0.55,1.1,0.17,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Very_Light,0.10084,0.1142,0.02062,0.010029999999999999,0.32595999999999997
SUB6908635,2026-04-13,0.9,0.62,0.98,0.01,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G,Light,1.5939400000000001,0.16290000000000002,0.015009999999999999,0.00186,1.75023
SUB8620520,2026-03-20,3.39,1.15,1.67,1.58,1,1,55+,Postpaid_Unlimited,5G_Device,5G,Heavy,7.12018,0.38787,0.03047,0.2965,7.30818
SUB6887774,2026-04-10,1.3,5.19,0.56,6.0,1,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Moderate,1.41285,1.26831,0.004889999999999999,0.8429800000000001,3.64593
SUB9705398,2026-04-11,0.61,4.23,0.25,1.39,0,1,35-44,Postpaid_Unlimited,Tablet,4G,Moderate,1.12071,1.01568,0.0047,0.13827,2.50189
SUB1000037,2026-04-14,0.18,0.69,0.08,0.24,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Very_Light,0.20698,0.16901,0.0005,0.01635,0.42029
SUB1575278,2026-04-08,3.12,5.71,1.08,2.59,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G+,Heavy,5.60735,1.24143,0.01298,0.4128,7.65167
SUB7056095,2026-04-14,0.47,0.59,0.31,0.01,0,0,35-44,Prepaid_Daily,Premium_Smartphone,3G,Very_Light,0.17698,0.07057,0.0035499999999999998,0.00126,0.26509
SUB8806421,2026-04-03,3.48,4.77,0.56,1.21,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,Heavy,5.503640000000001,0.88875,0.010490000000000001,0.14503,6.25861
SUB6898131,2026-04-07,0.55,0.63,0.05,0.12,0,0,25-34,Postpaid_Basic,Basic_Phone,4G,Light,0.46852,0.13097,0.00028000000000000003,0.02271,0.67779
SUB3379220,2026-03-28,6.84,3.56,0.31,0.06,0,1,35-44,Postpaid_Premium,Tablet,5G,Power_User,18.781560000000002,1.14272,0.00228,0.00732,21.99707
SUB3469970,2026-04-15,2.98,0.72,0.15,0.09,0,1,35-44,Postpaid_Premium,5G_Device,4G,Moderate,3.01388,0.14073,0.00219,0.00789,3.3835
SUB7086932,2026-04-01,0.31,0.61,0.12,0.0,1,0,55+,Prepaid_Daily,5G_Device,4G,Light,0.3669,0.10615000000000001,0.00069,0.0,0.56222
SUB5654798,2026-04-10,0.64,1.16,0.1,0.59,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.47437,0.34314,0.0011899999999999999,0.09525,1.02446
SUB7674851,2026-03-22,1.37,0.61,0.79,0.41,0,0,25-34,Prepaid_Monthly,Tablet,4G,Light,1.35504,0.095,0.00839,0.03642,1.4593399999999999
SUB2157260,2026-04-16,1.44,0.11,0.03,0.41,0,0,18-24,Prepaid_Daily,Premium_Smartphone,3G,Light,0.56837,0.01592,0.00041999999999999996,0.07714,0.68401
SUB2600720,2026-03-22,6.18,0.89,1.25,0.42,1,1,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User,12.78724,0.24683000000000002,0.009699999999999999,0.06445000000000001,13.57214
SUB2258624,2026-04-16,3.29,6.0,0.01,1.7,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Heavy,4.24034,1.43502,0.00011,0.15974000000000002,5.50186
SUB7691891,2026-03-30,0.17,1.65,0.04,0.14,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Light,0.4709,0.46596,0.0006,0.00633,0.93774
SUB9566765,2026-03-24,4.1,1.21,0.3,0.68,1,1,35-44,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy,8.67732,0.39232999999999996,0.00454,0.11055,10.003129999999999
SUB7789329,2026-04-03,0.47,1.54,0.17,0.36,0,0,25-34,Postpaid_Basic,Tablet,4G,Light,0.35628,0.30201999999999996,0.0022299999999999998,0.054880000000000005,0.76767
