user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,total_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category
SUB3494903,2026-03-29,4.25,1.16,0.0,0.04,6938.55,238.22,0.0,3.59,7063.95,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Heavy
SUB8789283,2026-04-04,3.08,2.45,0.45,2.62,8964.73,884.23,5.47,493.58,11032.36,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Power_User
SUB1516031,2026-04-16,1.64,0.53,0.28,0.07,2725.67,80.11,3.61,7.72,2845.57,0,0,25-34,Postpaid_Premium,Mid_Range,4G,Moderate
SUB1047367,2026-04-06,4.63,1.64,0.84,0.32,6533.57,534.5,5.01,43.38,7748.82,0,0,25-34,Postpaid_Basic,5G_Device,4G+,Heavy
SUB8226078,2026-04-06,0.31,0.4,0.04,0.08,95.73,53.2,0.32,11.34,212.03,1,0,55+,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB6695908,2026-04-05,0.43,1.17,0.22,0.01,377.51,204.13,3.89,1.24,575.2,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB2632748,2026-04-07,0.57,0.54,0.14,0.08,748.07,110.81,2.68,5.37,971.32,0,1,35-44,Postpaid_Premium,Basic_Phone,4G,Light
SUB5862944,2026-03-24,0.39,2.36,0.75,1.51,493.46,455.05,9.8,145.23,1064.06,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Light
SUB1364716,2026-04-03,1.96,1.0,0.44,0.07,1609.14,278.43,7.77,8.02,1822.05,0,1,18-24,Postpaid_Basic,Mid_Range,4G,Light
SUB6327701,2026-04-02,0.57,0.08,0.09,0.03,1193.56,21.82,0.89,5.92,1307.1,0,0,45-54,Prepaid_Daily,Basic_Phone,5G,Light
SUB9633305,2026-04-02,5.57,1.75,0.04,0.51,6090.41,299.75,0.8,61.55,6849.73,1,1,35-44,Prepaid_Monthly,Mid_Range,4G,Heavy
SUB6253087,2026-04-12,0.44,0.34,0.25,0.04,462.27,77.05,4.71,2.81,554.62,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Light
SUB5920791,2026-03-30,0.58,6.0,0.56,2.28,928.61,1586.15,5.52,324.16,2629.27,1,0,25-34,Postpaid_Premium,Mid_Range,4G,Moderate
SUB6270637,2026-03-27,1.89,2.18,0.2,0.26,1548.06,598.37,1.04,18.54,2202.87,1,1,18-24,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB9352804,2026-03-23,1.05,0.19,0.43,0.1,2459.95,73.0,3.22,15.18,2616.32,0,1,35-44,Postpaid_Premium,Basic_Phone,5G,Moderate
SUB1454623,2026-04-03,0.89,0.26,0.02,0.57,945.51,67.12,0.35,47.71,1170.03,1,0,18-24,Prepaid_Monthly,Mid_Range,4G,Light
SUB9284742,2026-04-15,1.57,1.04,0.05,1.3,1731.94,255.14,0.73,85.25,2132.19,0,1,45-54,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB9015648,2026-04-11,1.15,6.0,0.11,0.78,661.58,726.85,0.62,63.5,1688.89,1,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB2310646,2026-04-06,1.16,5.31,0.41,1.26,1338.91,1196.39,5.76,135.56,2658.62,0,0,25-34,Postpaid_Basic,5G_Device,4G,Moderate
SUB9429948,2026-04-11,0.71,0.18,1.16,0.05,916.43,49.36,17.99,4.5,967.76,0,0,45-54,Postpaid_Premium,Mid_Range,4G,Light
SUB9169815,2026-04-08,0.82,0.66,0.36,0.25,1258.19,175.2,3.01,21.34,1462.42,0,1,55+,Prepaid_Monthly,Mid_Range,5G,Light
SUB1892743,2026-04-01,0.54,0.26,0.7,0.36,436.31,42.83,3.56,55.47,663.95,1,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB3014751,2026-03-30,0.54,0.28,0.02,0.12,612.88,86.46,0.1,8.93,746.97,1,0,45-54,Prepaid_Daily,Basic_Phone,4G+,Light
SUB6842488,2026-04-14,1.52,0.71,0.55,0.33,1198.5,129.66,3.69,38.71,1599.43,0,1,45-54,Prepaid_Daily,5G_Device,4G,Light
SUB2413285,2026-04-01,0.61,0.29,0.4,0.08,1097.39,84.74,6.31,5.01,1202.2,0,0,35-44,Postpaid_Premium,Mid_Range,4G,Light
SUB2330657,2026-04-16,0.98,0.25,0.02,0.12,877.43,71.52,0.22,14.9,1059.38,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB6252279,2026-04-10,0.77,2.0,0.63,2.39,1096.12,524.96,8.71,318.71,2077.56,1,1,25-34,Postpaid_Unlimited,Mid_Range,4G,Moderate
SUB1945161,2026-04-13,8.0,2.03,1.32,6.0,19412.85,555.62,17.28,1187.91,20753.69,0,1,35-44,Postpaid_Premium,5G_Device,4G+,Power_User
SUB6000783,2026-04-14,2.27,6.0,0.07,1.2,3613.51,2105.72,0.72,93.04,5698.37,0,1,45-54,Postpaid_Basic,Premium_Smartphone,5G,Heavy
SUB3328767,2026-03-22,1.02,1.07,0.19,0.38,421.47,136.33,2.29,38.28,603.61,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,Light
SUB9333631,2026-04-03,1.95,1.65,1.17,0.36,2084.34,392.54,15.32,62.02,2413.17,1,0,25-34,Prepaid_Monthly,5G_Device,4G,Moderate
SUB3707133,2026-04-01,2.84,1.93,0.68,0.69,4580.83,732.29,9.81,59.73,5543.73,0,0,25-34,Prepaid_Daily,5G_Device,5G,Heavy
SUB5819523,2026-03-19,0.35,0.28,0.13,0.01,154.04,22.53,1.16,1.04,172.4,0,0,45-54,Postpaid_Premium,Basic_Phone,3G,Very_Light
SUB7622266,2026-04-04,0.58,0.96,0.05,0.33,442.27,192.5,0.39,60.9,748.94,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB1053010,2026-04-07,0.83,0.58,0.27,0.02,919.34,148.71,3.79,1.07,1029.66,0,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,Light
SUB6805333,2026-04-15,3.9,2.14,1.26,0.06,4076.4,488.83,21.98,3.6,4383.52,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB6516552,2026-03-20,3.18,3.02,0.03,6.0,5066.19,599.51,0.46,798.42,6341.21,0,1,18-24,Postpaid_Unlimited,Mid_Range,4G,Heavy
SUB1907272,2026-03-22,1.62,3.74,1.23,1.33,5122.46,1249.82,20.49,194.04,6661.55,1,0,18-24,Postpaid_Unlimited,5G_Device,5G,Heavy
SUB5074411,2026-04-04,6.97,1.85,0.11,0.33,16408.74,543.27,0.8,38.35,18685.52,0,0,25-34,Postpaid_Basic,Premium_Smartphone,5G,Power_User
SUB1536364,2026-03-29,4.49,3.22,3.71,0.76,5945.14,822.44,72.95,30.98,6808.05,0,1,25-34,Postpaid_Premium,5G_Device,4G,Heavy
SUB1903057,2026-04-11,0.81,0.42,0.1,0.13,922.26,124.64,1.49,19.76,1214.91,1,0,45-54,Prepaid_Daily,Premium_Smartphone,4G+,Light
SUB2750652,2026-04-16,1.38,1.22,0.86,1.5,2606.34,363.69,10.45,166.97,3350.36,0,0,25-34,Postpaid_Premium,5G_Device,4G+,Moderate
SUB3619909,2026-03-28,0.13,0.04,0.04,0.02,52.13,3.32,0.61,2.32,82.4,0,0,55+,Prepaid_Monthly,Mid_Range,3G,Very_Light
SUB1663478,2026-03-20,2.55,3.4,0.16,0.6,3359.97,737.11,1.59,40.16,4163.28,1,1,18-24,Postpaid_Premium,5G_Device,4G,Moderate
SUB5139524,2026-04-10,0.58,1.2,0.43,0.01,568.51,241.94,6.97,0.87,925.45,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,Light
SUB1990993,2026-04-08,1.12,0.49,0.03,0.41,390.21,44.37,0.49,77.05,537.26,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB7394544,2026-03-21,0.7,0.54,0.11,0.38,633.29,153.29,2.17,40.59,892.4,0,1,35-44,Prepaid_Daily,Mid_Range,4G,Light
SUB2588049,2026-03-22,0.75,0.42,0.65,1.24,230.43,62.68,4.77,204.21,536.0,0,0,25-34,Postpaid_Basic,5G_Device,3G,Light
SUB1959296,2026-04-16,3.71,1.89,1.71,1.21,8162.54,680.66,12.37,87.32,9444.34,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Heavy
SUB9337746,2026-04-10,3.04,1.93,0.24,4.14,2350.93,196.98,1.82,629.18,3420.52,1,0,18-24,Postpaid_Premium,5G_Device,3G,Moderate
SUB8914933,2026-03-25,1.34,0.22,1.08,0.05,818.42,24.61,8.0,6.57,853.23,1,1,18-24,Postpaid_Premium,Mid_Range,3G,Light
SUB1262530,2026-03-20,0.65,1.52,0.49,0.54,2450.51,440.14,8.74,97.58,2790.44,0,0,35-44,Postpaid_Premium,5G_Device,5G,Moderate
SUB4631097,2026-03-28,5.23,1.2,0.78,1.19,5519.17,342.15,4.32,116.66,6052.5,0,1,25-34,Prepaid_Daily,5G_Device,4G,Heavy
SUB6708824,2026-04-07,0.13,0.32,0.16,0.07,91.48,27.91,2.27,5.23,182.31,0,0,55+,Postpaid_Premium,Premium_Smartphone,3G,Very_Light
SUB3042361,2026-03-23,4.91,1.48,0.04,0.02,5188.23,405.83,0.57,3.58,5830.64,1,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Heavy
SUB1217767,2026-04-03,0.09,0.26,0.03,0.06,29.47,27.87,0.31,7.61,99.17,1,1,55+,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB2109970,2026-03-29,0.58,0.11,0.17,0.0,1043.1,43.83,2.58,0.0,1011.43,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,Light
SUB4870033,2026-04-16,4.96,4.39,0.26,0.34,6095.58,921.43,3.77,59.6,7682.72,0,1,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB6882545,2026-04-13,1.01,1.98,0.31,0.7,1156.93,379.01,3.27,61.34,1612.29,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,Light
SUB1187486,2026-03-28,0.01,2.72,0.34,0.04,28.29,878.73,2.53,5.67,985.05,0,0,45-54,Postpaid_Premium,Mid_Range,5G,Light
SUB8263776,2026-04-10,0.25,2.74,0.19,0.39,783.86,710.02,1.82,16.2,1438.59,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Light
SUB2628782,2026-03-28,0.47,0.23,0.54,0.13,179.66,31.94,4.29,22.03,270.77,0,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB4388284,2026-04-13,3.04,2.27,0.73,1.03,5335.56,633.77,14.51,90.48,6403.39,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB2733391,2026-04-13,0.45,0.56,0.42,1.53,491.72,110.25,5.0,226.19,885.18,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB9755198,2026-03-20,0.66,1.5,0.22,0.82,199.59,135.08,3.62,39.68,396.29,1,0,35-44,Postpaid_Basic,5G_Device,3G,Very_Light
SUB9483310,2026-04-14,0.32,0.46,0.26,0.46,301.11,106.51,3.36,25.79,518.17,1,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB3202661,2026-03-29,4.6,0.57,0.63,3.06,7133.94,106.35,7.52,188.8,6792.27,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Heavy
SUB5550056,2026-04-03,1.6,0.18,0.66,0.0,1718.5,40.19,10.03,0.0,1803.01,1,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB2162886,2026-04-13,0.64,0.13,0.05,0.0,459.74,35.13,0.33,0.0,561.98,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Light
SUB5075341,2026-03-29,3.22,1.45,0.83,0.05,6760.65,487.39,14.41,9.39,6918.25,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Heavy
SUB3929386,2026-04-17,0.57,0.89,0.35,0.07,931.51,355.54,6.52,7.27,1453.38,0,1,25-34,Prepaid_Daily,Basic_Phone,5G,Light
SUB7401391,2026-04-08,0.28,0.42,0.03,0.03,132.11,56.99,0.21,4.99,214.26,0,0,55+,Prepaid_Monthly,Mid_Range,3G,Very_Light
SUB4263647,2026-04-15,0.7,0.44,0.2,0.2,640.09,108.72,2.98,15.14,780.77,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Light
SUB1958101,2026-03-28,1.45,2.48,0.02,5.05,1018.97,435.63,0.35,632.01,2225.55,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB1069519,2026-04-14,0.39,0.62,0.09,0.28,520.62,134.83,0.85,34.51,763.42,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB8838236,2026-03-27,4.18,1.63,0.11,1.75,4923.58,335.73,2.04,235.24,5683.55,1,1,18-24,Prepaid_Daily,5G_Device,4G,Heavy
SUB1960655,2026-04-04,0.3,1.72,0.12,0.09,287.27,450.8,0.68,7.38,789.98,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB3141924,2026-03-26,8.0,1.96,0.11,0.39,10577.72,599.27,1.69,55.65,11076.22,1,1,18-24,Postpaid_Basic,Mid_Range,4G+,Power_User
SUB3979674,2026-03-23,2.16,1.67,0.02,0.86,3549.85,482.1,0.38,45.03,3765.73,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB3292056,2026-04-17,2.18,2.41,0.58,0.41,4318.51,917.6,4.63,33.0,4955.22,0,1,18-24,Postpaid_Basic,5G_Device,5G,Moderate
SUB9547596,2026-03-25,3.3,1.66,0.46,1.63,3064.59,290.5,8.72,167.2,3889.01,1,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB8122759,2026-04-01,0.46,0.45,0.11,0.06,216.48,45.02,0.67,9.06,256.14,0,0,25-34,Postpaid_Basic,Basic_Phone,3G,Very_Light
SUB3611895,2026-03-29,0.9,0.23,0.09,0.13,293.11,23.09,0.87,11.0,343.46,1,0,45-54,Postpaid_Basic,Premium_Smartphone,3G,Very_Light
SUB5233384,2026-04-13,2.48,0.75,0.01,0.67,3991.12,230.9,0.15,55.75,4432.87,0,0,35-44,Prepaid_Monthly,Tablet,4G+,Moderate
SUB8369080,2026-04-09,0.39,0.84,0.15,0.06,283.49,212.9,2.42,11.64,547.61,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB6852373,2026-04-09,0.92,0.95,0.1,0.04,1003.21,182.55,1.39,7.17,1299.97,1,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB8656887,2026-04-17,0.69,0.41,0.22,0.78,1152.01,95.2,1.1,63.85,1504.47,1,0,45-54,Prepaid_Daily,Mid_Range,4G+,Light
SUB5450696,2026-03-21,0.44,0.88,0.07,0.06,838.21,296.2,0.45,8.31,1191.64,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,5G,Light
SUB3873382,2026-03-25,0.15,0.1,0.19,0.03,146.78,21.42,1.95,4.66,213.94,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB2390179,2026-04-17,1.17,0.57,0.13,0.21,1261.15,149.19,1.68,18.67,1372.54,0,1,45-54,Prepaid_Monthly,Mid_Range,4G,Light
SUB9113324,2026-04-11,0.58,1.32,0.68,0.1,279.67,195.23,5.58,9.58,529.82,0,0,18-24,Postpaid_Basic,Premium_Smartphone,3G,Light
SUB8128080,2026-03-19,5.08,5.19,4.0,0.77,12609.11,1514.34,27.27,62.08,13312.87,1,0,35-44,Postpaid_Unlimited,Mid_Range,5G,Power_User
SUB6851361,2026-04-07,1.69,0.94,0.6,0.13,2961.49,266.14,3.99,21.57,3299.66,0,1,35-44,Postpaid_Basic,5G_Device,5G,Moderate
SUB9314052,2026-04-06,0.28,1.63,0.21,0.56,85.69,186.54,1.62,56.23,381.31,0,0,25-34,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB4771414,2026-03-25,1.57,0.68,0.21,0.09,1762.43,102.57,1.84,12.92,1768.63,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB1746470,2026-04-06,4.39,1.24,0.68,0.65,5664.92,369.03,11.3,64.66,6501.51,1,1,18-24,Prepaid_Daily,Mid_Range,4G+,Heavy
SUB8068566,2026-04-05,1.42,3.22,0.24,1.87,1627.68,548.32,1.94,110.53,2382.12,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB2918517,2026-03-23,0.83,1.41,0.12,0.05,1341.69,492.59,1.7,4.25,1926.76,0,0,55+,Postpaid_Basic,5G_Device,5G,Light
SUB4459544,2026-03-28,0.5,0.46,0.05,0.36,775.45,91.34,0.27,48.07,876.37,0,0,35-44,Postpaid_Premium,Basic_Phone,4G,Light
SUB8272268,2026-03-31,1.43,2.96,0.02,6.0,5358.61,1010.37,0.19,521.73,7273.63,0,1,25-34,Postpaid_Premium,5G_Device,5G,Heavy
SUB3830095,2026-03-30,0.55,0.78,4.0,0.57,206.1,69.25,52.96,31.47,415.55,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light
SUB4429985,2026-04-11,1.54,0.92,0.16,0.49,3212.36,284.51,2.36,92.52,4100.62,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB2311414,2026-04-15,0.05,0.29,0.86,0.03,18.46,42.54,8.83,4.46,85.8,0,1,25-34,Postpaid_Basic,Basic_Phone,3G,Very_Light
SUB5185727,2026-03-26,4.22,1.76,0.41,0.62,1547.59,252.25,5.92,91.84,2077.48,0,0,25-34,Postpaid_Basic,5G_Device,3G,Moderate
SUB9404196,2026-04-17,0.09,0.32,0.36,0.54,83.66,49.57,4.95,83.7,232.75,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB3814268,2026-03-30,1.06,1.47,0.67,0.31,1002.95,421.6,6.51,30.96,1460.51,1,0,18-24,Postpaid_Basic,Tablet,4G,Light
SUB9845909,2026-03-30,0.33,0.11,4.0,1.2,741.47,43.53,39.26,132.46,1031.25,0,1,25-34,Prepaid_Monthly,5G_Device,5G,Light
SUB8058175,2026-04-06,1.73,4.41,2.78,0.12,1898.84,1066.16,54.16,13.22,3069.81,1,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB5017763,2026-04-14,2.91,1.15,3.33,0.39,6580.7,433.06,37.3,57.44,6697.63,1,0,18-24,Prepaid_Monthly,5G_Device,5G,Heavy
SUB8931827,2026-03-31,0.84,2.04,0.01,0.0,1416.67,660.01,0.06,0.0,2204.4,0,0,25-34,Postpaid_Basic,Mid_Range,5G,Moderate
SUB9435969,2026-03-30,0.07,1.76,0.07,0.02,137.87,444.15,0.56,2.27,656.81,0,0,35-44,Postpaid_Premium,Tablet,4G+,Light
SUB8136735,2026-03-31,3.27,6.0,0.49,2.23,10741.31,2373.13,4.62,237.21,13766.64,1,0,45-54,Postpaid_Unlimited,Premium_Smartphone,5G,Power_User
SUB9232823,2026-04-15,0.39,0.94,0.07,0.0,603.11,225.63,1.03,0.0,849.89,0,0,18-24,Postpaid_Unlimited,Basic_Phone,4G,Light
SUB3239665,2026-04-04,2.22,3.56,0.47,0.11,1886.49,635.98,5.36,9.97,2656.61,1,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB7363395,2026-03-30,0.33,1.06,0.1,0.3,551.67,332.87,1.75,37.54,1115.35,0,0,55+,Postpaid_Basic,Premium_Smartphone,5G,Light
SUB4423604,2026-04-09,0.91,0.77,0.11,0.28,1572.4,219.71,1.33,25.2,2049.88,0,1,55+,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB7084556,2026-04-15,0.01,0.13,0.17,0.05,11.12,23.57,2.53,8.57,95.64,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB2844348,2026-04-15,0.2,0.67,0.06,0.1,97.86,65.43,0.67,8.15,186.12,0,0,35-44,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB1759848,2026-04-05,1.41,0.32,0.26,0.55,1571.47,78.58,4.59,84.35,1615.77,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB8100282,2026-04-15,0.62,1.53,0.29,0.22,442.01,145.73,1.95,26.54,657.64,0,0,35-44,Postpaid_Premium,5G_Device,3G,Light
SUB2592023,2026-03-21,0.42,1.22,0.27,0.42,424.38,295.62,2.98,41.8,770.41,1,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB9510974,2026-04-04,0.93,0.71,0.58,1.38,1078.34,109.77,9.19,151.15,1302.49,0,0,25-34,Prepaid_Daily,Tablet,4G,Light
SUB3293316,2026-03-25,5.08,3.6,0.56,0.29,6929.07,684.56,9.29,47.79,7197.23,1,0,25-34,Postpaid_Premium,Mid_Range,4G,Heavy
SUB2539152,2026-03-28,1.28,0.54,0.26,0.01,530.16,54.63,2.05,0.54,663.22,0,0,35-44,Postpaid_Basic,Mid_Range,3G,Light
SUB1823837,2026-04-17,0.34,0.08,0.05,0.02,649.01,22.64,0.98,2.8,688.53,1,0,55+,Postpaid_Premium,Basic_Phone,4G,Light
SUB9781384,2026-03-22,1.1,2.17,0.09,0.86,1126.22,349.38,0.67,136.16,1787.02,0,0,25-34,Postpaid_Basic,5G_Device,4G,Light
SUB1356440,2026-04-07,0.06,0.34,0.04,0.11,49.18,63.65,0.39,16.91,185.97,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB1841618,2026-03-27,0.21,0.68,1.87,0.01,173.86,168.52,22.11,1.99,387.58,0,0,35-44,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB6991233,2026-04-03,8.0,4.55,0.49,1.85,24632.46,1513.58,5.13,93.8,25888.18,1,1,18-24,Postpaid_Premium,5G_Device,5G,Power_User
SUB5729124,2026-03-22,2.2,0.64,0.37,0.41,730.93,70.51,2.94,65.11,1000.79,1,0,35-44,Prepaid_Monthly,5G_Device,3G,Light
SUB2035340,2026-04-04,4.78,0.78,0.72,0.04,4368.81,155.06,10.43,2.62,4616.23,0,1,18-24,Postpaid_Basic,5G_Device,4G,Moderate
SUB9366126,2026-04-16,3.27,0.61,1.73,4.09,5588.07,231.89,28.16,527.08,7159.2,0,1,25-34,Postpaid_Basic,5G_Device,5G,Heavy
SUB1103021,2026-04-11,2.17,1.81,1.63,2.61,6397.69,660.87,10.18,224.8,7003.72,0,0,35-44,Postpaid_Unlimited,5G_Device,5G,Heavy
SUB8081159,2026-03-23,4.26,1.84,2.33,0.34,3720.26,360.24,43.04,37.64,3842.88,1,0,18-24,Postpaid_Basic,5G_Device,4G,Moderate
SUB3011562,2026-04-06,1.07,1.85,1.18,0.11,751.95,342.45,8.7,16.53,1187.43,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB9388817,2026-03-28,1.89,0.51,0.21,0.01,668.54,60.49,2.89,0.5,845.96,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB9610679,2026-04-03,1.57,0.69,0.26,0.1,2241.98,201.77,1.55,18.02,2474.37,0,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,Moderate
SUB4806627,2026-03-19,0.84,0.38,1.94,0.89,1825.04,130.36,18.81,48.42,2065.54,0,1,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB3903561,2026-04-14,1.62,1.07,0.08,0.05,1298.4,204.01,1.29,8.15,1666.42,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB6473024,2026-03-29,8.0,2.98,3.32,0.17,15848.49,1166.21,31.98,20.98,17733.66,0,1,25-34,Postpaid_Basic,5G_Device,5G,Power_User
SUB1216194,2026-03-26,3.9,1.05,0.93,0.02,3074.27,314.36,6.68,3.31,3355.27,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB3454082,2026-04-08,3.02,0.94,0.2,0.27,2706.99,280.43,3.62,41.97,2918.98,1,0,18-24,Prepaid_Daily,Tablet,4G,Moderate
SUB7474467,2026-03-27,1.05,0.44,0.08,0.73,1434.46,121.97,1.13,42.89,1747.09,0,0,45-54,Prepaid_Monthly,Mid_Range,4G+,Light
SUB7965410,2026-03-30,0.43,2.91,0.29,6.0,1375.34,988.66,5.56,855.18,3071.82,1,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Moderate
SUB4597326,2026-03-23,1.11,1.05,2.55,0.27,1686.73,299.34,33.0,27.71,1978.76,0,0,45-54,Postpaid_Basic,Premium_Smartphone,5G,Light
SUB9396007,2026-04-08,0.41,1.99,0.17,0.37,418.76,315.48,1.73,20.05,795.07,0,0,25-34,Postpaid_Basic,5G_Device,4G,Light
SUB6757122,2026-04-15,0.52,0.21,0.65,0.01,421.94,54.12,3.4,0.47,539.73,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Light
SUB5857162,2026-04-04,0.62,0.97,0.08,0.29,877.64,254.01,0.49,11.73,1246.59,0,1,35-44,Postpaid_Premium,Basic_Phone,4G,Light
SUB7132138,2026-04-12,0.64,1.04,0.28,0.17,730.02,306.95,4.61,26.84,1165.65,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB7664677,2026-04-03,0.39,0.26,0.26,0.18,463.81,66.76,4.02,17.83,645.35,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB2034023,2026-03-29,1.18,2.25,0.07,0.27,1722.18,629.76,0.53,20.18,2290.99,1,0,25-34,Prepaid_Daily,Mid_Range,4G+,Moderate
SUB9177088,2026-04-11,1.12,0.32,1.83,0.47,2109.64,101.34,36.52,39.14,2520.99,0,0,18-24,Prepaid_Daily,Tablet,5G,Moderate
SUB9782153,2026-04-05,0.07,0.77,0.13,0.19,88.98,125.72,1.61,37.46,260.47,0,0,45-54,Postpaid_Unlimited,Basic_Phone,4G,Very_Light
SUB1300763,2026-04-16,0.3,5.86,0.58,0.01,493.63,1046.7,3.4,1.09,1578.5,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB4849182,2026-04-03,1.03,1.32,0.42,0.19,1678.41,508.88,3.23,32.63,2095.49,1,0,45-54,Prepaid_Monthly,Mid_Range,5G,Moderate
SUB2564458,2026-04-10,0.99,0.73,0.03,0.03,1946.46,271.3,0.52,3.52,2273.91,0,1,35-44,Prepaid_Monthly,Basic_Phone,5G,Moderate
SUB8919584,2026-04-05,1.43,1.87,0.06,0.68,1976.68,513.17,0.77,98.3,2893.63,1,0,55+,Postpaid_Unlimited,Tablet,4G,Moderate
SUB5242154,2026-03-21,0.11,1.4,0.38,0.74,107.82,234.26,5.15,100.22,547.13,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB2577586,2026-04-05,8.0,1.89,2.44,0.61,8768.78,355.81,18.32,55.2,9903.0,1,1,18-24,Postpaid_Basic,5G_Device,4G,Heavy
SUB5474220,2026-04-15,8.0,4.58,0.26,0.73,7561.55,1037.41,2.91,134.21,8527.42,1,1,35-44,Prepaid_Daily,5G_Device,4G,Heavy
SUB9736857,2026-04-11,2.87,5.42,0.43,1.25,5403.13,1537.26,8.16,190.97,7877.66,0,0,18-24,Postpaid_Basic,5G_Device,5G,Heavy
SUB1986275,2026-04-06,7.9,3.23,0.58,1.54,19889.17,1042.41,4.14,255.99,21842.04,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,Power_User
SUB2410124,2026-04-01,2.71,2.98,0.71,0.07,4916.2,662.35,8.01,6.51,6182.76,0,0,25-34,Postpaid_Unlimited,5G_Device,4G,Heavy
SUB3532000,2026-04-01,2.11,0.98,0.01,0.4,4453.71,374.27,0.13,40.47,4707.13,0,1,18-24,Postpaid_Basic,Mid_Range,5G,Moderate
