user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category,streaming_data_gb,social_data_gb,messaging_data_gb,gaming_data_gb,total_data_gb
SUB6545636,2026-03-20,1.55,3.16,0.32,0.07,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G,Moderate,2.06951,0.91842,0.00359,0.00579,3.26404
SUB6780618,2026-04-04,2.81,0.51,1.22,0.21,1,0,25-34,Postpaid_Basic,Mid_Range,3G,Light,1.2621,0.04553,0.01964,0.02284,1.25006
SUB6252371,2026-03-22,8.0,3.25,1.27,0.98,1,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Power_User,21.09594,0.9899199999999999,0.01998,0.06828000000000001,24.22415
SUB3214178,2026-03-31,0.67,0.62,0.03,0.66,0,1,35-44,Prepaid_Daily,Mid_Range,4G+,Light,1.0644,0.13745,0.00051,0.04696,1.3161500000000002
SUB1074804,2026-03-19,0.44,1.02,0.1,0.07,0,0,55+,Prepaid_Monthly,Mid_Range,5G,Light,1.0352000000000001,0.32955,0.00053,0.01089,1.5580699999999998
SUB3976877,2026-04-12,0.96,0.55,0.38,1.31,0,1,25-34,Prepaid_Daily,Premium_Smartphone,5G,Moderate,2.15288,0.18039,0.0034100000000000003,0.16083,2.8530300000000004
SUB4789514,2026-04-16,1.37,5.35,0.46,0.54,0,1,25-34,Prepaid_Daily,5G_Device,5G,Moderate,2.08819,1.88199,0.00859,0.08528,4.18743
SUB5957107,2026-04-17,6.02,0.57,0.37,1.79,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User,11.21059,0.22013999999999997,0.00595,0.14048,12.54311
SUB2972871,2026-03-21,2.65,5.88,0.63,3.37,0,0,18-24,Postpaid_Premium,5G_Device,5G,Heavy,7.40746,2.33045,0.01073,0.3311,9.43122
SUB2940483,2026-04-05,0.19,0.75,0.13,0.19,0,0,45-54,Prepaid_Monthly,Mid_Range,4G,Very_Light,0.14418999999999998,0.21928,0.0016699999999999998,0.023219999999999998,0.39507
SUB3911898,2026-03-22,4.59,6.0,3.58,0.19,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,Power_User,12.78971,1.5466099999999998,0.06382,0.02019,14.396840000000001
SUB9875943,2026-03-30,1.43,0.56,1.27,0.17,0,1,45-54,Prepaid_Daily,Premium_Smartphone,4G,Light,1.54416,0.12365000000000001,0.00948,0.013710000000000002,1.7467000000000001
SUB6227365,2026-03-22,0.14,0.96,0.07,0.13,0,1,25-34,Postpaid_Premium,Basic_Phone,4G,Light,0.27836,0.26205,0.0007099999999999999,0.014070000000000001,0.6531699999999999
SUB8689262,2026-04-16,0.03,0.3,0.01,0.05,1,0,55+,Postpaid_Unlimited,Basic_Phone,5G,Very_Light,0.07199,0.11895,0.00017,0.00766,0.20706
SUB4509163,2026-03-27,0.71,0.54,0.1,0.43,0,0,18-24,Prepaid_Daily,5G_Device,4G+,Light,0.89777,0.1744,0.00078,0.02168,1.2703900000000001
SUB7825711,2026-03-21,1.39,0.48,0.85,0.43,1,0,18-24,Prepaid_Monthly,Mid_Range,4G,Light,1.5236500000000002,0.08597,0.01088,0.032299999999999995,1.7866199999999999
SUB2261402,2026-04-15,0.63,4.82,0.58,1.01,0,1,18-24,Postpaid_Premium,Mid_Range,4G,Moderate,1.05677,1.13383,0.00915,0.10607,2.5969
SUB3126028,2026-04-02,0.19,1.04,0.37,0.83,0,0,45-54,Postpaid_Basic,5G_Device,4G,Light,0.13778,0.24224,0.00611,0.15783000000000003,0.6339199999999999
SUB3985032,2026-03-26,1.77,2.56,0.34,0.23,0,0,25-34,Postpaid_Basic,Tablet,4G+,Moderate,1.89067,0.63026,0.00519,0.02154,2.52623
SUB4077195,2026-04-16,0.06,1.31,1.28,0.3,0,0,18-24,Prepaid_Monthly,5G_Device,5G,Light,0.11377,0.40681,0.01405,0.019379999999999998,0.66673
SUB3326344,2026-04-03,0.67,1.35,0.09,0.76,0,1,45-54,Postpaid_Premium,5G_Device,4G,Light,1.06417,0.32406,0.00128,0.14975,1.58501
SUB7103807,2026-04-06,1.27,1.41,1.16,0.06,0,0,45-54,Postpaid_Premium,Mid_Range,5G,Heavy,4.59013,0.46891000000000005,0.0216,0.00993,5.18269
SUB2076837,2026-03-24,0.15,0.88,0.34,0.14,1,0,45-54,Prepaid_Daily,Mid_Range,4G,Very_Light,0.17761000000000002,0.15413,0.0021000000000000003,0.02493,0.45485000000000003
SUB8446633,2026-03-28,8.0,1.76,0.03,2.32,0,0,18-24,Postpaid_Unlimited,Tablet,4G,Power_User,14.147969999999999,0.42286,0.0004,0.43301,15.21208
SUB6717467,2026-04-01,1.39,0.71,0.19,0.96,0,0,25-34,Postpaid_Basic,Premium_Smartphone,5G,Moderate,3.02721,0.21034,0.0030299999999999997,0.05763,3.6809600000000002
SUB2629040,2026-03-21,0.18,0.73,0.25,0.63,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light,0.12819,0.21009,0.00413,0.11677,0.61033
SUB4663289,2026-04-12,4.06,1.61,1.18,1.26,1,1,25-34,Postpaid_Premium,Mid_Range,4G,Heavy,7.22508,0.38689999999999997,0.01991,0.08781,7.33566
SUB3916596,2026-04-15,1.53,4.06,1.07,0.19,1,0,18-24,Postpaid_Basic,5G_Device,4G,Moderate,1.12666,1.16543,0.00793,0.01105,2.51186
SUB8966473,2026-03-26,0.72,0.45,0.21,0.03,0,0,18-24,Prepaid_Daily,Basic_Phone,5G,Light,1.7999100000000001,0.13901,0.0037,0.00536,2.0080999999999998
SUB7185941,2026-03-26,0.78,0.45,0.08,0.02,0,0,55+,Postpaid_Basic,Mid_Range,4G,Light,0.55989,0.11352,0.00135,0.00365,0.80232
SUB5127436,2026-03-22,5.2,2.89,0.2,0.39,0,1,18-24,Postpaid_Premium,Mid_Range,4G,Heavy,7.19768,0.81587,0.0035,0.0621,7.434699999999999
SUB5866940,2026-04-06,0.28,2.57,0.56,0.2,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Light,0.47096,0.59027,0.009630000000000001,0.01002,1.16207
SUB4462511,2026-03-22,0.86,6.0,2.4,6.0,1,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate,1.72324,1.78975,0.04217,0.99941,4.53194
SUB1384083,2026-04-11,0.55,1.62,0.27,0.53,1,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,Light,1.32644,0.57287,0.00157,0.03403,1.8769200000000001
SUB9920206,2026-03-24,2.01,0.18,0.11,0.06,1,0,35-44,Prepaid_Monthly,Basic_Phone,4G+,Moderate,2.86223,0.06275,0.00155,0.01085,2.67292
SUB6607968,2026-04-11,1.7,2.9,0.03,2.27,1,0,25-34,Postpaid_Basic,5G_Device,4G,Moderate,1.88691,0.7108099999999999,0.00032,0.34305,3.19418
SUB7769552,2026-04-17,3.19,5.38,1.44,0.37,0,1,25-34,Postpaid_Basic,Tablet,5G,Heavy,7.38977,1.52976,0.01592,0.02265,9.979299999999999
SUB4050798,2026-04-11,0.93,0.51,0.17,0.51,1,0,45-54,Prepaid_Monthly,Mid_Range,5G,Moderate,1.8249600000000001,0.16141999999999998,0.0016,0.03455,2.1656999999999997
SUB3536047,2026-03-29,2.44,5.28,2.0,0.2,0,0,25-34,Postpaid_Premium,5G_Device,4G,Moderate,2.37869,0.98698,0.0325,0.03061,3.6205100000000003
SUB7464143,2026-03-23,1.3,0.54,0.68,0.01,0,0,45-54,Prepaid_Daily,Tablet,4G+,Light,1.40064,0.15427000000000002,0.01279,0.00043,1.49445
SUB4254992,2026-04-09,0.46,0.77,0.12,0.17,0,1,35-44,Prepaid_Daily,Mid_Range,4G,Light,0.36475,0.17132,0.00228,0.02314,0.61915
SUB5797663,2026-04-02,1.1,2.08,0.87,0.0,1,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Moderate,1.48598,0.52719,0.01017,0.0,2.18341
SUB7269191,2026-04-17,0.1,3.24,0.44,0.8,1,0,25-34,Prepaid_Monthly,Tablet,4G+,Light,0.13115000000000002,0.7111799999999999,0.00611,0.1044,1.20433
SUB4535443,2026-03-26,0.36,0.75,0.04,0.67,1,0,18-24,Postpaid_Unlimited,Basic_Phone,3G,Very_Light,0.16383,0.10578,0.00039,0.057229999999999996,0.31053
SUB2932303,2026-03-21,2.56,1.3,0.64,1.0,0,0,35-44,Prepaid_Monthly,Mid_Range,5G,Heavy,5.29185,0.48257,0.010230000000000001,0.17574,6.257020000000001
SUB3751821,2026-03-30,0.55,2.42,0.14,0.16,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Light,0.5963200000000001,0.5490900000000001,0.0011200000000000001,0.011269999999999999,1.16821
SUB8314895,2026-03-27,1.19,0.3,0.85,0.32,0,0,55+,Postpaid_Premium,Premium_Smartphone,4G,Light,1.5006,0.06396,0.00497,0.02948,1.7408299999999999
SUB7525940,2026-04-03,1.12,0.71,0.32,0.26,0,0,55+,Postpaid_Premium,Premium_Smartphone,4G,Light,1.61525,0.14615,0.0056,0.0275,1.76786
SUB1426941,2026-03-22,2.31,1.79,0.97,0.03,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Moderate,2.4484899999999996,0.41558,0.007549999999999999,0.0049900000000000005,2.9131199999999997
SUB5850224,2026-04-14,6.36,1.06,0.79,0.07,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User,11.32119,0.40356000000000003,0.00991,0.01283,11.87837
SUB1386354,2026-04-01,0.58,0.68,0.43,0.09,0,1,25-34,Postpaid_Premium,Mid_Range,3G,Very_Light,0.29087,0.09813,0.00272,0.00538,0.45302
SUB6506336,2026-04-09,0.21,0.09,0.33,0.16,0,0,55+,Prepaid_Daily,Mid_Range,5G,Very_Light,0.32826,0.02875,0.00266,0.011130000000000001,0.47047000000000005
SUB1935709,2026-03-22,2.09,1.28,0.11,0.08,0,1,25-34,Postpaid_Premium,Mid_Range,3G,Light,1.1296400000000002,0.15315,0.00102,0.01238,1.3237
SUB3485178,2026-04-16,0.46,2.07,0.94,2.82,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Light,0.77095,0.7606799999999999,0.01141,0.26254,1.82733
SUB7379022,2026-04-01,0.72,1.99,1.67,1.93,0,1,35-44,Postpaid_Premium,5G_Device,4G+,Moderate,1.2406199999999998,0.63428,0.02912,0.29901,2.53224
SUB6477630,2026-04-16,3.04,6.0,0.41,0.18,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.5108699999999997,1.47394,0.0039700000000000004,0.01238,3.6852300000000002
SUB7288893,2026-04-14,0.26,0.2,0.03,0.12,0,0,25-34,Postpaid_Basic,Basic_Phone,4G+,Very_Light,0.4456,0.040659999999999995,0.00033,0.00571,0.47784
SUB3085469,2026-03-28,1.35,1.52,2.61,1.26,0,0,25-34,Postpaid_Premium,5G_Device,4G,Moderate,1.89697,0.35686,0.016050000000000002,0.20834,2.32788
SUB2346365,2026-04-03,0.27,0.53,0.01,0.16,1,0,35-44,Prepaid_Daily,Basic_Phone,4G,Very_Light,0.21756,0.08065,0.00019,0.02355,0.37782
SUB2136078,2026-03-21,5.09,1.75,0.89,2.59,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Heavy,7.781350000000001,0.49825,0.00787,0.1581,8.17761
SUB9875206,2026-03-31,2.58,3.11,0.55,0.3,1,0,25-34,Prepaid_Daily,5G_Device,4G,Moderate,2.86148,0.7557999999999999,0.01056,0.05957,3.66795
SUB7062825,2026-03-22,1.51,0.4,0.34,0.09,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.52615,0.03904,0.00309,0.01076,0.65323
SUB1533037,2026-03-25,2.39,1.06,0.22,0.01,0,0,25-34,Postpaid_Basic,Mid_Range,4G+,Moderate,3.20615,0.23101,0.00328,0.00176,3.72953
SUB9973541,2026-04-16,4.06,2.43,1.36,2.0,1,0,35-44,Postpaid_Unlimited,5G_Device,5G,Power_User,10.95627,0.917,0.01988,0.29538,11.883629999999998
SUB9602541,2026-04-02,0.34,3.1,0.33,0.02,0,1,18-24,Prepaid_Daily,Tablet,4G,Light,0.27598,0.8474299999999999,0.00263,0.0039700000000000004,1.2648599999999999
SUB1427709,2026-04-02,2.01,1.82,0.24,0.33,0,1,25-34,Postpaid_Basic,Mid_Range,5G,Heavy,4.27686,0.60773,0.00151,0.06011,5.45012
SUB9644147,2026-03-20,2.37,1.11,0.81,3.4,1,0,18-24,Postpaid_Basic,5G_Device,3G,Light,0.76686,0.13128,0.01271,0.49378,1.51442
SUB8352245,2026-04-01,0.84,0.23,0.15,0.45,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.76616,0.06388,0.00218,0.06624,0.9932799999999999
SUB2750866,2026-03-21,0.63,1.0,0.44,0.29,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Light,1.16204,0.33148,0.007690000000000001,0.04353,1.7096900000000002
SUB4777173,2026-04-06,4.21,2.35,4.0,0.13,0,1,25-34,Postpaid_Basic,5G_Device,4G,Moderate,4.20246,0.37344,0.060270000000000004,0.020649999999999998,4.897600000000001
SUB7233107,2026-03-27,0.07,1.05,0.42,0.02,1,0,18-24,Prepaid_Daily,Basic_Phone,5G,Very_Light,0.11867,0.26656,0.00654,0.00263,0.43101999999999996
SUB6275463,2026-04-04,1.19,0.72,1.0,0.2,1,0,25-34,Postpaid_Basic,Mid_Range,3G,Light,0.52654,0.0624,0.01887,0.03505,0.74072
SUB5847384,2026-04-11,5.58,1.71,0.26,0.5,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Power_User,13.851600000000001,0.59817,0.00445,0.08993999999999999,14.69924
SUB7371400,2026-04-16,0.39,4.14,0.98,0.48,1,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,Moderate,1.29421,1.61734,0.00767,0.08517,3.10967
SUB6234748,2026-03-31,0.19,0.62,0.37,0.75,0,1,18-24,Prepaid_Monthly,Basic_Phone,4G,Very_Light,0.18286000000000002,0.12168000000000001,0.00447,0.04956,0.40962
SUB9400728,2026-04-06,2.87,0.89,1.98,0.57,1,1,35-44,Postpaid_Basic,5G_Device,4G,Moderate,3.03856,0.21286000000000002,0.01246,0.10114,3.52175
SUB1624135,2026-04-04,1.58,0.93,0.19,0.19,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light,1.31331,0.20849,0.0034500000000000004,0.02978,1.61757
SUB5817167,2026-03-23,0.34,2.15,0.01,0.05,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Light,0.28234,0.6435299999999999,5.9999999999999995e-05,0.00382,0.9933
SUB8731445,2026-04-06,1.71,1.04,0.44,0.16,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate,2.73933,0.18512,0.00714,0.01548,3.32672
SUB7830707,2026-03-27,1.79,6.0,0.28,0.03,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.02231,1.7997999999999998,0.004849999999999999,0.00526,4.34037
SUB7106428,2026-03-20,1.46,4.1,0.57,0.06,0,1,18-24,Postpaid_Basic,Mid_Range,5G,Heavy,3.2527600000000003,1.5809600000000001,0.00331,0.00839,5.17674
SUB5745920,2026-03-22,0.28,0.08,0.08,0.0,0,0,35-44,Postpaid_Premium,Basic_Phone,3G,Very_Light,0.13976,0.00789,0.00101,0.0,0.16240000000000002
SUB8162517,2026-03-25,2.28,1.08,0.18,0.13,0,1,55+,Postpaid_Basic,Premium_Smartphone,4G,Moderate,2.68858,0.25279,0.00135,0.00546,2.9889200000000002
SUB6788773,2026-03-26,0.25,0.39,0.25,0.02,1,0,25-34,Prepaid_Monthly,Basic_Phone,4G,Very_Light,0.21292,0.07062,0.00267,0.0012900000000000001,0.32189999999999996
SUB8517475,2026-04-16,0.31,0.33,0.08,0.03,0,1,45-54,Prepaid_Daily,5G_Device,3G,Very_Light,0.1163,0.02798,0.0007099999999999999,0.00174,0.23451
SUB7923985,2026-03-25,0.02,0.22,0.09,0.12,0,0,45-54,Postpaid_Basic,Basic_Phone,4G+,Very_Light,0.02885,0.04547,0.0008399999999999999,0.021920000000000002,0.13012
SUB7101570,2026-04-17,0.63,0.76,2.1,0.29,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Light,1.29352,0.20536000000000001,0.02089,0.04471,1.47153
SUB9032304,2026-04-07,2.36,0.33,3.67,0.17,0,0,35-44,Postpaid_Premium,Mid_Range,4G,Moderate,2.60838,0.08733,0.06665,0.01262,2.6801399999999997
SUB3266598,2026-04-13,0.78,1.35,2.23,0.24,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Light,1.1801199999999998,0.35447,0.023350000000000003,0.0193,1.55579
SUB2776238,2026-04-06,0.14,0.5,0.34,0.21,0,0,25-34,Postpaid_Premium,Basic_Phone,5G,Light,0.5074,0.13271,0.0028599999999999997,0.012369999999999999,0.66808
SUB9451392,2026-03-28,0.23,0.91,0.36,0.02,0,1,25-34,Prepaid_Daily,Mid_Range,5G,Light,0.51819,0.26954,0.005030000000000001,0.00091,0.89287
SUB6127736,2026-04-13,0.29,1.68,1.65,0.02,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.34669,0.39776,0.00833,0.00314,0.8820800000000001
SUB6897162,2026-03-27,1.57,1.48,0.52,2.21,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G+,Moderate,2.5048600000000003,0.43528,0.00434,0.18472,3.17076
SUB7508676,2026-04-16,0.64,1.5,0.06,0.17,0,0,18-24,Prepaid_Daily,Mid_Range,5G,Light,0.97196,0.57947,0.00047999999999999996,0.02755,1.78838
SUB5910662,2026-04-16,0.42,1.46,0.04,0.01,0,0,45-54,Postpaid_Basic,Mid_Range,4G,Light,0.43681,0.39388,0.00038,0.00041,0.95874
SUB2995127,2026-03-30,1.19,0.12,0.06,0.05,1,0,35-44,Prepaid_Monthly,Basic_Phone,3G,Light,0.51773,0.01357,0.00098,0.00886,0.5552699999999999
SUB8776604,2026-04-05,2.36,1.4,0.09,0.51,0,1,55+,Prepaid_Monthly,5G_Device,4G,Moderate,1.96333,0.3363,0.0005600000000000001,0.038259999999999995,2.33178
SUB2035108,2026-03-30,0.44,0.94,0.64,0.08,0,0,25-34,Prepaid_Daily,Tablet,4G,Light,0.49727,0.25428,0.010289999999999999,0.00418,0.9460700000000001
SUB1478365,2026-04-12,2.63,6.0,1.41,1.8,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Heavy,2.7328200000000002,1.7578399999999998,0.01512,0.20389,5.186859999999999
SUB6156371,2026-04-10,2.41,6.0,2.28,0.98,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Heavy,6.53254,1.68261,0.03518,0.18172,7.9909300000000005
SUB3074242,2026-04-05,0.29,0.53,0.14,0.11,1,1,45-54,Prepaid_Daily,Mid_Range,4G,Light,0.34151,0.10104,0.00114,0.006889999999999999,0.57736
SUB6232761,2026-04-07,4.03,2.18,0.42,0.44,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,3G,Moderate,3.15339,0.2191,0.00529,0.07567,3.29566
SUB6122969,2026-04-11,0.81,0.23,0.07,0.12,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.7832899999999999,0.03451,0.00037,0.00622,0.87695
SUB1494209,2026-04-01,2.42,2.15,0.41,0.22,0,1,25-34,Postpaid_Basic,Mid_Range,4G,Moderate,1.70603,0.61633,0.00212,0.02078,2.36731
SUB2534230,2026-04-09,0.56,0.6,0.31,0.11,0,0,45-54,Postpaid_Basic,Mid_Range,4G,Light,0.65537,0.15309999999999999,0.00281,0.01602,0.92955
SUB7556410,2026-03-31,2.3,2.93,0.26,0.71,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,6.08807,0.8509500000000001,0.00317,0.05994,7.27971
SUB6451151,2026-04-12,0.14,0.08,0.23,0.28,0,0,45-54,Postpaid_Premium,Basic_Phone,5G,Light,0.5685800000000001,0.02148,0.0046,0.03551,0.6979
SUB1851980,2026-04-07,0.35,0.83,0.62,0.02,1,0,18-24,Postpaid_Unlimited,Basic_Phone,4G+,Light,0.54101,0.18606999999999999,0.0046,0.00373,0.74706
SUB2766299,2026-04-11,0.81,0.7,0.02,0.26,0,0,35-44,Postpaid_Premium,Basic_Phone,5G,Moderate,2.1952800000000003,0.20208,0.00020999999999999998,0.043429999999999996,2.29788
SUB5020018,2026-03-19,1.16,4.34,1.38,0.15,0,1,18-24,Prepaid_Monthly,Mid_Range,4G+,Moderate,1.41591,1.49767,0.00697,0.02878,3.0234
SUB7691891,2026-03-30,0.17,1.65,0.04,0.14,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Light,0.4709,0.46596,0.0006,0.00633,0.93774
SUB7886608,2026-03-19,1.45,5.96,0.58,1.42,0,1,25-34,Postpaid_Unlimited,Mid_Range,5G,Heavy,5.6923900000000005,2.20955,0.0045,0.11599,8.15455
SUB8458403,2026-04-16,0.33,1.18,0.49,0.13,1,0,35-44,Prepaid_Daily,Mid_Range,5G,Light,0.6696799999999999,0.34856,0.00542,0.01463,1.1006500000000001
SUB2662656,2026-04-14,8.0,5.07,1.68,0.64,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,Power_User,16.62525,1.66899,0.01216,0.11253,18.66786
SUB5894097,2026-03-26,0.74,0.12,0.11,0.1,0,1,55+,Postpaid_Premium,Mid_Range,4G,Light,0.85821,0.02081,0.0007099999999999999,0.011789999999999998,0.87074
SUB6309068,2026-04-13,1.67,2.39,1.16,1.1,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Heavy,5.39689,0.59811,0.01564,0.13086,6.30423
SUB5956780,2026-04-04,1.65,1.0,0.21,0.04,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,Light,0.81628,0.12881,0.00332,0.0033,0.89518
SUB9949454,2026-03-27,8.0,1.94,0.3,0.12,0,1,18-24,Postpaid_Unlimited,Premium_Smartphone,3G,Heavy,5.536020000000001,0.26585000000000003,0.0038599999999999997,0.016489999999999998,6.150510000000001
SUB5323242,2026-03-29,1.29,3.96,0.56,0.16,0,1,45-54,Postpaid_Unlimited,Tablet,4G,Moderate,1.35674,0.62873,0.0052699999999999995,0.0067599999999999995,2.0756300000000003
SUB3871712,2026-03-29,1.78,0.83,1.11,0.52,1,0,18-24,Prepaid_Daily,5G_Device,4G,Light,1.60714,0.21197,0.01295,0.02367,2.02246
SUB7903538,2026-04-05,0.73,0.44,0.05,0.29,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,Light,0.7746000000000001,0.09057,0.00051,0.024730000000000002,0.9887400000000001
SUB1855656,2026-04-12,8.0,1.88,2.28,0.05,1,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,Power_User,14.857610000000001,0.65566,0.02843,0.00874,16.895979999999998
SUB7817123,2026-04-11,0.25,0.13,0.27,0.02,0,1,55+,Prepaid_Daily,Mid_Range,4G,Very_Light,0.28051,0.02291,0.003,0.0014299999999999998,0.36697
SUB4566568,2026-03-31,2.02,5.89,0.86,1.15,0,1,25-34,Prepaid_Monthly,Tablet,5G,Heavy,4.91729,1.88153,0.0059900000000000005,0.04864,6.832649999999999
SUB5679020,2026-03-27,4.78,0.36,2.97,2.7,0,0,25-34,Postpaid_Premium,5G_Device,4G+,Heavy,9.70484,0.08807,0.05572,0.42387,10.120389999999999
SUB2792363,2026-04-11,2.54,0.92,0.36,2.4,1,1,35-44,Prepaid_Monthly,5G_Device,5G,Heavy,4.54024,0.27681,0.00426,0.18911,5.2868900000000005
SUB1638922,2026-03-22,0.52,0.94,0.58,0.22,1,0,45-54,Postpaid_Premium,Mid_Range,4G,Light,0.68686,0.14273,0.00799,0.03554,0.98117
SUB1777867,2026-04-16,5.63,1.26,0.71,0.84,1,0,25-34,Postpaid_Premium,Mid_Range,5G,Power_User,18.54234,0.4869,0.0045,0.08734,19.82047
SUB4066461,2026-03-24,1.9,1.78,0.49,0.78,0,0,45-54,Postpaid_Premium,Mid_Range,3G,Light,1.3906500000000002,0.19566999999999998,0.0079,0.11863,1.87067
SUB6756911,2026-04-01,3.22,3.97,1.18,2.8,1,0,18-24,Postpaid_Basic,5G_Device,4G,Heavy,3.61441,0.9785900000000001,0.00965,0.5438099999999999,5.64926
SUB2702424,2026-03-31,0.3,0.84,0.08,0.0,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.31891,0.19557,0.0007099999999999999,0.0,0.5632
SUB5175252,2026-04-08,1.36,1.26,1.02,0.14,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G+,Moderate,2.10442,0.28481,0.0119,0.00735,2.42463
SUB2185560,2026-03-23,0.36,6.0,0.35,0.83,0,0,18-24,Postpaid_Basic,Mid_Range,5G,Moderate,0.8395,2.15795,0.0022400000000000002,0.16196000000000002,3.0234699999999997
SUB9016906,2026-04-04,1.09,6.0,2.88,6.0,0,0,25-34,Postpaid_Premium,5G_Device,5G,Moderate,2.80516,1.5601500000000001,0.04877,0.47922000000000003,4.80151
SUB7509887,2026-04-09,0.31,0.66,0.13,0.27,0,1,45-54,Postpaid_Basic,Mid_Range,4G,Light,0.36751999999999996,0.11159999999999999,0.0010500000000000002,0.015210000000000001,0.5982000000000001
SUB1867838,2026-03-28,0.01,0.92,0.59,0.74,1,1,55+,Postpaid_Premium,5G_Device,4G,Light,0.01111,0.23376,0.00316,0.11849,0.51683
SUB2057880,2026-03-29,0.91,0.81,1.3,0.01,1,0,25-34,Prepaid_Monthly,Mid_Range,4G+,Light,1.31062,0.24700999999999998,0.02395,0.00147,1.54799
SUB4087714,2026-04-01,0.49,0.48,0.0,0.12,0,0,45-54,Prepaid_Daily,Premium_Smartphone,3G,Very_Light,0.19613,0.03929,0.0,0.01276,0.26050999999999996
SUB4478192,2026-03-31,4.3,2.71,0.47,2.3,1,0,25-34,Postpaid_Premium,Mid_Range,4G,Heavy,4.722729999999999,0.48938,0.00456,0.22557,5.53854
SUB9856832,2026-04-04,0.27,0.59,0.58,0.45,0,0,35-44,Prepaid_Monthly,5G_Device,3G,Very_Light,0.12465000000000001,0.07579999999999999,0.009859999999999999,0.03746,0.29443
SUB6600068,2026-04-07,0.81,1.37,0.38,6.0,0,0,18-24,Postpaid_Basic,5G_Device,4G,Light,0.69896,0.21194,0.00621,0.96105,1.88013
SUB9151656,2026-03-20,1.17,1.13,0.94,0.24,0,1,35-44,Postpaid_Premium,Mid_Range,4G,Light,1.58882,0.32492000000000004,0.01157,0.019280000000000002,1.8257
SUB1785890,2026-03-19,0.15,0.72,0.37,0.55,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Very_Light,0.12988,0.12663,0.00626,0.06025,0.37355
SUB5806799,2026-03-25,0.9,0.48,0.8,0.13,0,0,25-34,Postpaid_Basic,Mid_Range,4G+,Light,1.30792,0.15128,0.005809999999999999,0.0104,1.5296800000000002
SUB9053024,2026-04-11,0.27,3.05,0.97,0.31,0,0,35-44,Postpaid_Premium,Mid_Range,5G,Moderate,0.79392,1.17314,0.01795,0.032049999999999995,2.24867
SUB9586625,2026-03-29,0.55,1.62,0.43,0.05,0,0,45-54,Postpaid_Premium,Premium_Smartphone,5G,Moderate,2.04921,0.61226,0.0030299999999999997,0.00316,2.8509499999999997
SUB4743757,2026-04-12,0.55,0.83,0.75,0.83,0,1,35-44,Prepaid_Daily,Premium_Smartphone,5G,Light,0.93728,0.23162,0.00426,0.11104,1.30495
SUB6259245,2026-03-26,1.47,0.63,0.66,0.08,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G+,Moderate,4.00852,0.1681,0.01112,0.01525,4.05903
